country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-05-22,-7.0,-10.0,65.0,-10.0,-10.0,0.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-05-23,-20.0,-10.0,18.0,-36.0,-41.0,10.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-05-24,-19.0,-10.0,10.0,-34.0,-40.0,11.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-05-25,-17.0,-8.0,46.0,-34.0,-41.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-05-26,-19.0,-9.0,2.0,-35.0,-41.0,10.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-05-27,-17.0,-7.0,36.0,-35.0,-46.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-05-28,-24.0,-16.0,1.0,-17.0,-22.0,2.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-05-29,-9.0,-18.0,-19.0,-18.0,-15.0,1.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-05-30,-17.0,-9.0,54.0,-46.0,-79.0,15.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-05-31,-17.0,-6.0,57.0,-33.0,-41.0,10.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-06-01,-19.0,-7.0,30.0,-36.0,-40.0,10.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-06-02,-20.0,-8.0,19.0,-35.0,-40.0,10.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-06-03,-20.0,-9.0,4.0,-35.0,-41.0,10.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-06-04,-17.0,-11.0,44.0,-10.0,-16.0,1.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-06-05,-9.0,-10.0,8.0,-11.0,-10.0,2.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-06-06,-19.0,-8.0,23.0,-34.0,-40.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-06-07,-14.0,-7.0,54.0,-31.0,-39.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-06-08,-15.0,-6.0,53.0,-33.0,-40.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-06-09,-20.0,-12.0,-21.0,-33.0,-41.0,11.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-06-10,-17.0,-7.0,11.0,-31.0,-42.0,10.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-06-11,-14.0,-8.0,74.0,-3.0,-16.0,-1.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-06-12,-4.0,-11.0,12.0,-5.0,-11.0,1.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-06-13,-15.0,-8.0,7.0,-31.0,-42.0,10.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-06-14,-12.0,-6.0,37.0,-29.0,-40.0,10.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-06-15,-13.0,-5.0,40.0,-31.0,-42.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-06-16,-12.0,-4.0,57.0,-30.0,-42.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-06-17,-17.0,-7.0,5.0,-31.0,-45.0,10.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-06-18,-18.0,-9.0,38.0,-2.0,-18.0,0.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-06-19,-4.0,-9.0,46.0,-4.0,-13.0,-1.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-06-20,-13.0,-6.0,48.0,-35.0,-55.0,11.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-06-21,-12.0,-5.0,83.0,-30.0,-46.0,10.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-06-22,-17.0,-8.0,28.0,-33.0,-47.0,11.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-06-23,-15.0,-5.0,64.0,-30.0,-48.0,10.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-06-24,-18.0,-6.0,79.0,-29.0,-50.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-06-25,-20.0,-9.0,91.0,1.0,-19.0,-2.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-06-26,-4.0,-7.0,89.0,2.0,-12.0,-2.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-06-27,-14.0,-7.0,50.0,-31.0,-49.0,10.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-06-28,-15.0,-9.0,29.0,-29.0,-48.0,11.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-06-29,-15.0,-7.0,43.0,-30.0,-48.0,10.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-06-30,-14.0,-3.0,57.0,-29.0,-48.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-07-01,-15.0,-2.0,67.0,-29.0,-51.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-07-02,-26.0,-12.0,45.0,-9.0,-21.0,0.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-07-03,-14.0,-12.0,-22.0,-13.0,-15.0,1.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-07-04,-29.0,-6.0,116.0,-44.0,-83.0,14.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-07-05,-18.0,-7.0,39.0,-31.0,-54.0,11.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-07-06,-19.0,-8.0,39.0,-33.0,-49.0,11.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-07-07,-15.0,-6.0,57.0,-32.0,-49.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-07-08,-17.0,-8.0,59.0,-32.0,-49.0,10.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-07-09,-17.0,-11.0,80.0,-1.0,-17.0,-1.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-07-10,-5.0,-10.0,66.0,-2.0,-10.0,-1.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-07-11,-16.0,-6.0,57.0,-30.0,-49.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-07-12,-13.0,-5.0,76.0,-28.0,-47.0,10.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-07-13,-15.0,-6.0,74.0,-30.0,-47.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-07-14,-15.0,-5.0,64.0,-29.0,-48.0,10.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-07-15,-17.0,-7.0,81.0,-29.0,-49.0,10.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-07-16,-19.0,-12.0,64.0,-1.0,-17.0,-1.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-07-17,-8.0,-11.0,52.0,-4.0,-9.0,0.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-07-18,-18.0,-10.0,40.0,-30.0,-48.0,13.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-07-19,-13.0,-6.0,74.0,-27.0,-47.0,13.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-07-20,-15.0,-5.0,82.0,-29.0,-48.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-07-21,-15.0,-5.0,68.0,-27.0,-47.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-07-22,-15.0,-6.0,71.0,-27.0,-49.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-07-23,-18.0,-11.0,81.0,3.0,-17.0,-1.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-07-24,-4.0,-10.0,76.0,3.0,-10.0,0.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-07-25,-15.0,-6.0,47.0,-27.0,-48.0,10.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-07-26,-12.0,-3.0,70.0,-26.0,-47.0,10.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-07-27,-13.0,-4.0,70.0,-29.0,-47.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-07-28,-15.0,-3.0,55.0,-29.0,-47.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-07-29,-17.0,-1.0,59.0,-31.0,-49.0,10.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-07-30,-21.0,-9.0,70.0,-5.0,-17.0,-1.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-07-31,-6.0,-8.0,61.0,-3.0,-9.0,-1.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-08-01,-14.0,-5.0,44.0,-29.0,-48.0,10.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-08-02,-9.0,-3.0,64.0,-26.0,-46.0,10.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-08-03,-9.0,-4.0,68.0,-27.0,-47.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-08-04,-13.0,-5.0,44.0,-27.0,-47.0,10.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-08-05,-15.0,-5.0,77.0,-27.0,-49.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-08-06,-19.0,-9.0,92.0,5.0,-18.0,-1.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-08-07,-5.0,-8.0,83.0,5.0,-10.0,-2.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-08-08,-14.0,-7.0,45.0,-28.0,-48.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-08-09,-12.0,-6.0,57.0,-24.0,-46.0,10.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-08-10,-13.0,-7.0,49.0,-28.0,-47.0,10.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-08-11,-14.0,-4.0,61.0,-27.0,-47.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-08-12,-18.0,-6.0,64.0,-28.0,-48.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-08-13,-22.0,-11.0,71.0,-1.0,-17.0,-1.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-08-14,-6.0,-10.0,69.0,3.0,-9.0,-1.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-08-15,-15.0,-7.0,37.0,-28.0,-48.0,11.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-08-16,-12.0,-5.0,64.0,-27.0,-46.0,12.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-08-17,-13.0,-6.0,65.0,-28.0,-46.0,11.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-08-18,-12.0,-5.0,46.0,-23.0,-47.0,11.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-08-19,-17.0,-6.0,42.0,-26.0,-49.0,11.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-08-20,-20.0,-12.0,65.0,4.0,-17.0,0.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-08-21,-6.0,-11.0,53.0,1.0,-8.0,-1.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-08-22,-15.0,-8.0,36.0,-27.0,-48.0,11.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-08-23,-11.0,-7.0,59.0,-24.0,-46.0,12.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-08-24,-13.0,-7.0,62.0,-28.0,-47.0,11.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-08-25,-12.0,-6.0,51.0,-26.0,-47.0,11.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-08-26,-16.0,-9.0,40.0,-27.0,-49.0,11.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-08-27,-20.0,-13.0,50.0,-2.0,-16.0,1.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-08-28,-4.0,-10.0,55.0,1.0,-7.0,-1.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-08-29,-16.0,-8.0,31.0,-30.0,-48.0,10.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-08-30,-13.0,-6.0,53.0,-28.0,-46.0,10.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-08-31,-10.0,-6.0,51.0,-27.0,-47.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-01,-14.0,-4.0,36.0,-25.0,-47.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-02,-16.0,-5.0,42.0,-27.0,-50.0,8.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-03,-20.0,-13.0,26.0,0.0,-20.0,-1.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-04,-6.0,-12.0,33.0,-2.0,-11.0,-2.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-05,-15.0,-5.0,66.0,-36.0,-79.0,14.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-06,-14.0,-3.0,42.0,-23.0,-47.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-07,-16.0,-6.0,43.0,-31.0,-46.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-08,-18.0,-6.0,32.0,-29.0,-46.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-09,-16.0,-8.0,31.0,-27.0,-46.0,8.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-10,-18.0,-11.0,47.0,5.0,-15.0,0.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-11,-9.0,-11.0,15.0,2.0,-6.0,1.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-12,-13.0,-9.0,14.0,-23.0,-45.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-13,-14.0,-8.0,28.0,-26.0,-44.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-14,-15.0,-8.0,30.0,-28.0,-44.0,8.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-15,-18.0,-8.0,24.0,-28.0,-44.0,8.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-16,-19.0,-9.0,19.0,-27.0,-45.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-17,-19.0,-12.0,42.0,4.0,-16.0,0.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-18,-9.0,-11.0,37.0,0.0,-9.0,0.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-19,-19.0,-9.0,16.0,-27.0,-45.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-20,-15.0,-6.0,36.0,-26.0,-43.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-21,-17.0,-9.0,20.0,-30.0,-44.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-22,-19.0,-8.0,20.0,-27.0,-44.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-23,-19.0,-9.0,28.0,-27.0,-45.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-24,-18.0,-12.0,56.0,0.0,-16.0,-1.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-25,-7.0,-12.0,32.0,2.0,-10.0,0.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-26,-19.0,-9.0,16.0,-28.0,-44.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-27,-14.0,-8.0,31.0,-27.0,-42.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-28,-17.0,-10.0,14.0,-31.0,-43.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-29,-17.0,-9.0,22.0,-28.0,-43.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-30,-16.0,-8.0,26.0,-26.0,-43.0,8.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-10-01,-16.0,-11.0,51.0,0.0,-16.0,0.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-10-02,-7.0,-11.0,31.0,0.0,-9.0,0.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-10-03,-17.0,-9.0,9.0,-28.0,-42.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-10-04,-16.0,-8.0,17.0,-29.0,-41.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-10-05,-18.0,-9.0,15.0,-32.0,-42.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-10-06,-19.0,-8.0,17.0,-29.0,-40.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-10-07,-20.0,-10.0,21.0,-30.0,-43.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-10-08,-22.0,-14.0,41.0,-6.0,-16.0,0.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-10-09,-11.0,-13.0,18.0,-6.0,-10.0,1.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-10-10,-21.0,-11.0,2.0,-31.0,-44.0,10.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-10-11,-18.0,-10.0,24.0,-29.0,-40.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-10-12,-19.0,-10.0,23.0,-33.0,-41.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-10-13,-21.0,-10.0,10.0,-30.0,-41.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-10-14,-18.0,-9.0,16.0,-29.0,-44.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2022-10-15,-19.0,-15.0,13.0,1.0,-16.0,1.0
